player_name,team,pos,GP,seasons_qualified,IOZC,IOZL,OZI,OZI_C,OZI_L,OZI_CL,DZI,DZI_C,DZI_L,DZI_CL,NZI,NZI_C,NZI_L,NZI_CL,TNZI,TNZI_C,TNZI_L,TNZI_CL,DOZI_23_24,DOZI_24_25,DOZI_25_26,DOZI_trend,DOZI_recent,DOZI_flag
Sam Dickinson,SJS,D,71,1,0.7588,0.7759,6.9,8.5,6.5,7.6,8.6,8.9,5.3,6.0,7.6,7.8,3.9,3.9,5.8,6.3,1.9,2.5,,,,,,
Egor Zamula,CBJ,D,176,3,0.7808,0.8563,7.6,7.4,7.5,7.6,7.2,7.3,6.4,6.5,6.7,6.8,3.5,3.6,7.7,7.8,5.6,5.4,,-0.2518,-0.1211,-0.1864,-0.1211,DECLINING
Carson Soucy,NYI,D,269,4,0.7848,0.8228,8.2,7.6,7.9,7.6,6.4,6.0,5.9,5.6,6.6,6.1,4.1,4.3,6.9,7.0,4.4,4.0,0.036,-0.1608,-0.0341,-0.053,-0.0341,STABLE
Ryan McDonagh,TBL,D,275,4,0.7934,0.8161,8.6,7.4,8.3,7.6,8.6,8.5,6.5,6.6,7.8,7.5,5.7,5.8,9.0,9.0,7.0,6.8,0.1615,-0.0093,-0.3607,-0.0695,-0.3607,DECLINING
Niko Mikkola,FLA,D,307,4,0.7937,0.8201,8.6,7.2,8.2,7.5,8.5,8.3,6.4,6.4,8.6,8.0,5.4,5.5,9.0,8.9,5.8,5.4,0.2226,-0.0315,-0.1804,0.0036,-0.1804,DECLINING
Mark Giordano,TOR,D,124,2,0.8019,0.7495,9.5,7.5,8.8,7.5,6.6,6.6,7.4,7.4,7.5,7.4,3.2,3.3,7.5,7.6,3.9,3.7,-0.1392,,,-0.1392,,
Pavel Mintyukov,ANA,D,203,3,0.7748,0.7467,8.0,8.2,7.3,7.5,7.5,7.3,7.2,7.0,6.1,5.6,3.8,4.0,7.4,7.6,4.6,4.5,,-0.2282,0.2318,0.0018,0.2318,RISING
Marc Staal,PHI,D,117,2,0.8031,0.7963,9.3,7.2,8.8,7.5,6.6,6.4,3.5,3.6,6.9,6.7,5.4,5.4,8.5,8.5,5.1,4.8,0.2443,,,0.2443,,
Jacob Bryson,WPG,D,193,4,0.7807,0.7604,8.2,8.0,7.7,7.5,6.0,6.0,5.6,5.6,6.3,6.8,3.2,3.2,7.7,7.9,4.5,4.6,-0.2459,-0.2258,0.0962,-0.1252,0.0962,RISING
Sean Durzi,UTA,D,238,4,0.7899,0.8443,8.2,7.2,8.0,7.5,8.2,8.1,4.8,5.1,9.0,8.6,6.9,6.9,8.2,8.3,6.5,6.3,0.2566,-0.0919,-0.0616,0.0344,-0.0616,DECLINING
Tyler Tucker,STL,D,158,4,0.7699,0.8197,7.2,7.9,6.9,7.5,5.2,5.3,5.3,5.3,6.5,6.9,2.7,2.7,6.9,7.3,3.9,4.2,0.0599,-0.049,0.1544,0.0551,0.1544,RISING
Jake McCabe,TOR,D,295,4,0.7934,0.7793,8.8,7.5,8.3,7.5,7.2,6.9,7.4,7.1,6.7,5.9,2.6,2.9,7.9,7.9,4.7,4.2,0.15,-0.1328,-0.0254,-0.0027,-0.0254,STABLE
Spencer Stastney,EDM,D,117,3,0.7789,0.708,8.5,8.4,7.7,7.5,8.3,8.4,6.7,7.1,7.4,8.1,3.6,3.5,7.9,8.2,4.4,4.7,,-0.1041,0.127,0.0114,0.127,RISING
Dakota Mermis,TOR,D,64,1,0.7779,0.8113,7.7,7.7,7.4,7.5,5.4,5.2,4.5,4.2,6.3,5.4,3.8,4.1,6.0,6.0,3.8,3.4,,,,,,
Erik Johnson,COL,D,166,3,0.7813,0.7662,8.2,8.0,7.7,7.5,6.5,6.9,4.3,4.9,5.6,6.2,3.1,3.0,7.4,7.7,4.8,5.0,-0.0843,-0.2962,,-0.1902,-0.2962,DECLINING
Trevor van Riemsdyk,WSH,D,295,4,0.7864,0.7356,8.8,8.0,8.0,7.5,7.8,7.7,4.9,5.1,8.6,8.4,5.0,5.0,8.8,8.8,4.9,4.7,0.175,-0.107,-0.0204,0.0159,-0.0204,STABLE
Jake Sanderson,OTT,D,303,4,0.792,0.7663,8.8,7.6,8.2,7.5,7.8,7.6,6.0,6.0,7.3,6.9,4.7,4.8,8.7,8.7,6.7,6.4,0.2975,-0.2239,0.006,0.0265,0.006,STABLE
J.J. Moser,TBL,D,295,4,0.7949,0.8085,8.7,7.3,8.3,7.5,7.2,6.8,6.5,6.2,8.7,8.2,6.5,6.5,9.3,9.3,6.1,5.9,0.0656,-0.2852,0.1769,-0.0142,0.1769,RISING
Jalen Chatfield,CAR,D,301,4,0.7843,0.779,8.2,7.7,7.7,7.4,7.9,7.8,4.1,4.4,8.4,8.1,8.2,8.1,9.1,9.2,8.1,8.1,0.2385,-0.3734,0.1358,0.0003,0.1358,RISING
Mattias Samuelsson,BUF,D,236,4,0.7902,0.8679,7.9,6.9,7.8,7.4,7.8,7.4,5.2,5.1,7.1,6.5,3.9,4.1,7.9,7.9,5.6,5.2,0.1697,-0.2889,0.0584,-0.0203,0.0584,RISING
Brett Pesce,NJD,D,261,4,0.7949,0.8232,8.5,7.1,8.2,7.4,7.9,7.5,4.6,4.6,8.7,7.9,6.2,6.3,9.6,9.5,7.3,7.0,0.0224,-0.2224,0.0255,-0.0582,0.0255,STABLE
Ryan Pulock,NYI,D,290,4,0.7907,0.8111,8.4,7.3,8.0,7.4,7.9,7.7,5.7,5.7,7.8,7.3,6.7,6.7,7.7,7.7,4.8,4.3,0.1921,0.3001,-0.2192,0.091,-0.2192,DECLINING
Brandon Montour,SEA,D,290,4,0.79,0.834,8.1,7.1,7.9,7.4,9.4,9.2,7.3,7.4,8.2,7.4,5.9,6.0,7.6,7.6,6.1,5.6,0.1383,-0.0607,-0.084,-0.0021,-0.084,DECLINING
Alexander Nikishin,CAR,D,81,1,0.767,0.7845,7.1,8.0,6.7,7.4,9.3,9.5,7.0,7.5,8.4,8.3,6.9,6.8,7.0,7.4,6.1,6.5,,,,,,
Yan Kuznetsov,CGY,D,58,1,0.7662,0.8438,6.6,7.7,6.5,7.4,7.2,6.8,4.4,4.3,5.3,4.2,2.4,2.8,5.6,5.8,4.4,4.2,,,,,,
Artem Zub,OTT,D,259,4,0.7905,0.8197,8.3,7.2,8.0,7.4,8.4,8.3,6.5,6.6,7.9,7.8,5.1,5.1,8.9,8.9,7.0,6.9,0.4818,-0.3654,-0.0061,0.0368,-0.0061,STABLE
Brandon Carlo,TOR,D,289,4,0.7887,0.8491,8.0,7.1,7.8,7.4,8.5,8.5,7.2,7.4,7.0,6.9,4.3,4.4,7.7,7.7,5.2,4.9,-0.0241,-0.0439,-0.1571,-0.075,-0.1571,DECLINING
Ethan Bear,WSH,D,85,2,0.8014,0.8392,8.8,6.8,8.5,7.4,4.2,3.9,4.0,3.5,5.3,5.5,4.6,4.6,7.2,7.3,5.0,4.8,-0.5005,,,-0.5005,,
Alex Pietrangelo,VGK,D,209,3,0.7983,0.8135,8.7,7.1,8.4,7.4,9.9,9.6,5.1,5.4,9.1,8.4,7.0,7.1,8.6,8.4,5.7,5.1,0.0098,0.166,,0.0879,0.166,RISING
Will Borgen,NYR,D,323,4,0.788,0.7601,8.4,7.6,7.8,7.3,7.1,6.9,5.8,5.7,6.9,6.8,5.5,5.5,7.7,7.8,4.7,4.5,-0.0104,0.0028,-0.0663,-0.0246,-0.0663,DECLINING
Elias Salomonsson,WPG,D,32,1,0.7532,0.8053,6.1,8.2,5.9,7.3,5.4,5.2,2.9,2.8,3.2,3.0,4.7,4.8,4.4,4.9,4.1,4.5,,,,,,
Scott Mayfield,NYI,D,269,4,0.7836,0.7843,8.0,7.5,7.5,7.3,7.8,7.8,7.7,7.9,9.0,9.1,6.5,6.4,8.6,8.7,4.6,4.5,0.1671,0.0784,-0.1333,0.0374,-0.1333,DECLINING
Jaccob Slavin,CAR,D,276,4,0.7947,0.8449,8.2,6.9,8.1,7.3,8.4,8.3,5.1,5.3,9.9,9.5,8.9,8.8,10.0,10.0,9.8,9.7,0.0372,-0.1418,0.1517,0.0157,0.1517,RISING
Matthew Schaefer,NYI,D,82,1,0.7758,0.8435,7.1,7.4,7.0,7.3,6.7,6.3,4.6,4.4,8.7,7.6,6.5,6.7,6.9,7.0,4.8,4.6,,,,,,
Vincent Desharnais,SJS,D,218,4,0.7793,0.763,7.8,7.7,7.3,7.2,8.3,8.4,2.7,3.4,7.3,7.3,6.3,6.3,7.0,7.3,5.0,5.1,0.0377,0.0346,-0.2849,-0.0709,-0.2849,DECLINING
Nick Perbix,NSH,D,298,4,0.789,0.7692,8.3,7.4,7.7,7.2,7.4,7.3,5.5,5.6,6.9,6.8,5.1,5.2,7.7,7.8,5.7,5.5,0.1706,-0.4011,0.1179,-0.0375,0.1179,RISING
Dougie Hamilton,NJD,D,243,4,0.7913,0.8014,8.2,7.1,7.8,7.2,8.0,7.7,5.6,5.6,8.0,7.2,5.7,5.8,8.0,7.9,5.6,5.0,-0.0238,-0.3103,0.2458,-0.0294,0.2458,RISING
K'Andre Miller,CAR,D,305,4,0.7933,0.7908,8.4,7.1,7.9,7.2,8.8,8.6,6.0,6.1,8.3,7.6,6.0,6.1,8.3,8.2,6.0,5.6,0.0128,0.0476,-0.1392,-0.0262,-0.1392,DECLINING
Morgan Rielly,TOR,D,297,4,0.7899,0.7858,8.2,7.2,7.8,7.2,7.7,7.4,7.2,7.0,7.1,6.3,2.4,2.7,7.9,7.8,4.3,3.7,-0.0265,0.0348,-0.0519,-0.0145,-0.0519,DECLINING
Jacob Trouba,ANA,D,308,4,0.7891,0.7735,8.3,7.4,7.8,7.2,8.0,7.8,5.1,5.2,7.9,7.4,5.4,5.5,8.2,8.2,5.5,5.2,-0.0575,-0.1394,0.1502,-0.0156,0.1502,RISING
Matt Grzelcyk,CHI,D,289,4,0.7876,0.7933,8.0,7.2,7.6,7.2,6.9,6.8,6.6,6.5,6.8,6.7,4.2,4.3,8.0,8.0,4.7,4.5,-0.1294,-0.0804,-0.0545,-0.0881,-0.0545,DECLINING
Ben Hutton,VGK,D,138,3,0.7768,0.7668,7.6,7.7,7.1,7.2,7.9,7.9,5.4,5.6,7.1,7.2,5.7,5.6,6.1,6.4,4.1,4.1,0.1665,,,0.1665,,
Joel Nystrom,CAR,D,38,1,0.7677,0.7973,6.8,7.7,6.5,7.1,5.3,5.3,1.7,1.9,6.3,6.3,7.2,7.1,6.2,6.5,4.8,5.0,,,,,,
Victor Hedman,TBL,D,266,4,0.7927,0.8101,8.1,6.9,7.8,7.1,8.4,8.3,7.2,7.2,8.2,8.1,6.6,6.5,8.3,8.3,6.8,6.5,0.2237,-0.0386,-0.3801,-0.065,-0.3801,DECLINING
Jamie Oleksiak,SEA,D,317,4,0.7875,0.8009,7.9,7.1,7.5,7.1,8.0,7.9,6.3,6.4,8.3,8.5,5.0,5.0,8.3,8.4,4.7,4.7,0.0063,-0.0109,-0.2402,-0.0816,-0.2402,DECLINING
Zeev Buium,VAN,D,75,1,0.7751,0.7728,7.3,7.6,6.9,7.1,7.8,7.3,6.7,6.4,6.2,4.9,3.9,4.3,4.9,5.1,3.2,2.9,,,,,,
Damon Severson,CBJ,D,289,4,0.7902,0.7664,8.3,7.3,7.8,7.1,9.5,9.5,6.3,6.7,8.6,7.8,5.9,6.1,8.6,8.6,5.6,5.2,0.1305,-0.2419,0.0347,-0.0256,0.0347,STABLE
Scott Perunovich,NYI,D,89,2,0.78,0.8113,7.3,7.2,7.1,7.1,6.9,6.8,5.7,5.7,5.4,5.2,2.5,2.7,6.6,6.6,3.6,3.2,,0.0477,,0.0477,0.0477,STABLE
Bowen Byram,BUF,D,279,4,0.7856,0.8203,7.6,7.0,7.4,7.1,8.7,8.8,5.9,6.3,8.0,7.9,4.5,4.5,8.7,8.8,5.9,5.8,0.0299,0.0996,-0.0362,0.0311,-0.0362,STABLE
Darren Raddysh,TBL,D,245,3,0.7877,0.7999,7.9,7.2,7.6,7.1,7.6,7.4,6.1,6.0,9.1,8.8,6.4,6.4,9.1,9.1,6.9,6.7,,0.0122,0.0057,0.009,0.0057,STABLE
Jonas Siegenthaler,NJD,D,274,4,0.7932,0.7668,8.5,7.2,7.9,7.1,8.1,7.9,5.3,5.4,7.6,6.9,5.6,5.7,7.9,7.9,5.2,4.7,0.0808,-0.1534,0.0557,-0.0056,0.0557,RISING
Calvin de Haan,NYR,D,159,3,0.7788,0.7354,7.7,7.6,7.0,7.0,7.5,7.6,6.2,6.4,7.7,8.1,5.0,4.9,8.4,8.7,6.2,6.4,0.0169,-0.5052,,-0.2442,-0.5052,DECLINING
Ben Chiarot,DET,D,316,4,0.7881,0.7727,8.0,7.2,7.5,7.0,7.9,7.7,6.9,6.9,6.8,6.2,4.3,4.4,7.6,7.6,4.8,4.4,-0.0654,-0.1057,0.0191,-0.0507,0.0191,STABLE
Conor Timmins,BUF,D,159,4,0.7764,0.7582,7.5,7.6,6.9,7.0,5.8,5.8,5.0,5.0,5.3,5.3,3.7,3.8,7.3,7.5,5.1,5.1,0.2171,0.2658,-0.1143,0.1228,-0.1143,DECLINING
Timothy Liljegren,WSH,D,238,4,0.7939,0.7754,8.3,7.0,7.8,7.0,7.6,7.3,5.5,5.4,6.4,5.9,4.3,4.5,7.3,7.3,4.8,4.3,0.0339,-0.2499,-0.1422,-0.1194,-0.1422,DECLINING
Uvis Balinskis,FLA,D,156,3,0.7728,0.818,6.7,7.2,6.5,7.0,6.2,6.1,5.2,5.2,8.3,8.4,6.0,5.9,8.0,8.1,5.8,5.7,,0.2887,-0.2582,0.0152,-0.2582,DECLINING
Sean Walker,CAR,D,314,4,0.7807,0.7911,7.4,7.3,7.1,7.0,9.5,9.6,6.1,6.5,8.9,8.7,6.7,6.7,9.1,9.2,6.5,6.5,0.2444,-0.3161,0.2721,0.0668,0.2721,RISING
Joel Edmundson,LAK,D,268,4,0.7852,0.7676,7.8,7.3,7.3,7.0,7.4,7.1,4.3,4.2,6.6,5.8,5.7,5.8,7.5,7.6,5.6,5.3,-0.0194,0.1396,0.1853,0.1018,0.1853,RISING
Adam Larsson,SEA,D,326,4,0.792,0.7863,8.2,7.0,7.7,7.0,8.7,8.4,4.7,4.9,8.7,8.4,7.3,7.2,8.6,8.6,6.1,5.9,0.0498,-0.0727,0.1662,0.0478,0.1662,RISING
Adam Boqvist,NYI,D,144,4,0.7865,0.7568,8.0,7.3,7.4,7.0,4.8,4.5,2.7,2.5,7.0,6.7,5.0,5.0,7.2,7.3,3.8,3.7,0.1775,-0.1149,-0.3204,-0.0859,-0.3204,DECLINING
Rasmus Sandin,WSH,D,294,4,0.7855,0.779,7.8,7.2,7.3,7.0,7.8,7.6,4.9,5.0,8.0,7.4,5.6,5.7,8.2,8.2,6.0,5.7,-0.1115,-0.1294,0.0829,-0.0526,0.0829,RISING
Vince Dunn,SEA,D,282,4,0.7934,0.8118,8.0,6.8,7.7,7.0,8.6,8.4,4.2,4.4,8.6,8.3,7.6,7.6,8.4,8.4,6.8,6.6,0.0041,-0.0372,0.2259,0.0643,0.2259,RISING
Travis Dermott,MIN,D,80,1,0.7886,0.8329,7.6,6.7,7.4,7.0,5.5,5.2,5.9,5.6,4.9,5.1,3.9,3.9,6.7,6.8,4.4,4.2,,,,,,
Justin Schultz,SEA,D,143,2,0.7979,0.7781,8.5,6.8,8.0,7.0,6.8,6.7,5.3,5.3,5.8,6.0,4.8,4.8,6.6,6.8,4.5,4.3,-0.0813,,,-0.0813,,
Ryan Suter,STL,D,246,3,0.7958,0.7955,8.1,6.7,7.7,6.9,7.2,6.8,5.6,5.3,7.3,6.6,5.0,5.2,8.1,8.1,5.4,5.0,0.2195,-0.1696,,0.0249,-0.1696,DECLINING
Dmitry Orlov,SJS,D,305,4,0.7867,0.7996,7.6,6.9,7.2,6.9,8.8,8.7,6.0,6.2,9.4,9.1,6.1,6.1,9.1,9.2,6.6,6.5,0.3277,-0.3656,0.079,0.0137,0.079,RISING
Sam Malinski,COL,D,180,3,0.7627,0.7734,6.4,7.7,6.0,6.9,9.1,9.4,5.2,5.9,8.0,8.0,4.6,4.6,8.1,8.4,5.8,6.1,,,0.0467,0.0467,0.0467,STABLE
Jackson LaCombe,ANA,D,229,3,0.7792,0.7478,7.5,7.5,6.9,6.9,8.4,8.1,7.4,7.3,7.0,6.5,4.6,4.8,8.2,8.3,5.4,5.3,,-0.0714,0.0667,-0.0023,0.0667,RISING
Jeff Petry,MIN,D,245,4,0.7825,0.7399,7.8,7.4,7.1,6.9,7.5,7.6,5.7,6.0,7.7,7.8,4.8,4.7,7.7,7.9,4.9,4.9,0.1915,-0.1593,-0.1802,-0.0493,-0.1802,DECLINING
Daemon Hunt,MIN,D,45,1,0.7678,0.7991,6.6,7.5,6.3,6.9,4.7,4.8,3.9,4.0,5.3,4.8,3.7,3.9,5.4,5.9,3.1,3.4,,,,,,
Kevin Shattenkirk,BOS,D,136,2,0.7887,0.7311,8.2,7.3,7.5,6.9,6.4,6.7,7.3,7.6,5.6,6.4,2.1,2.0,6.3,6.7,3.2,3.3,0.2644,,,0.2644,,
Zach Bogosian,MIN,D,233,4,0.7807,0.8179,7.2,7.0,7.0,6.9,7.4,7.6,5.1,5.6,7.6,8.1,4.4,4.3,7.9,8.1,4.7,4.8,0.7157,-0.3559,-0.2533,0.0355,-0.2533,DECLINING
Roman Josi,NSH,D,270,4,0.7957,0.7981,8.1,6.7,7.7,6.9,8.4,8.2,5.2,5.3,8.2,7.8,5.4,5.5,9.0,9.0,6.5,6.3,0.1499,-0.1352,0.068,0.0276,0.068,RISING
David Jiricek,PHI,D,85,2,0.7861,0.751,7.8,7.1,7.2,6.8,6.3,6.3,4.8,4.9,5.9,6.1,3.3,3.4,6.6,6.7,3.5,3.3,,,,,,
Elias Pettersson,VAN,D,97,2,0.7707,0.807,6.5,7.2,6.2,6.8,7.4,6.9,6.2,5.9,5.9,5.2,4.0,4.2,5.5,5.7,3.5,3.3,,,-0.0129,-0.0129,-0.0129,STABLE
Mathew Dumba,PIT,D,229,3,0.7922,0.7665,8.1,7.0,7.6,6.8,7.3,7.3,6.4,6.4,7.8,8.1,4.8,4.8,8.0,8.1,5.6,5.5,-0.1358,-0.2748,,-0.2053,-0.2748,DECLINING
Shayne Gostisbehere,CAR,D,281,4,0.7868,0.7784,7.7,7.0,7.2,6.8,8.2,8.3,4.8,5.2,7.8,7.7,6.5,6.5,8.6,8.7,6.7,6.7,-0.0164,-0.2236,0.3662,0.042,0.3662,RISING
Jordan Spence,OTT,D,229,3,0.7723,0.6472,7.8,8.3,6.7,6.8,7.4,7.3,6.9,6.9,7.5,7.4,4.3,4.3,7.8,8.0,5.1,5.2,,-0.2165,0.2428,0.0131,0.2428,RISING
Erik Karlsson,PIT,D,321,4,0.796,0.7327,8.5,7.0,7.8,6.8,8.6,8.4,7.1,7.1,8.5,7.9,4.0,4.2,8.6,8.6,4.8,4.4,0.0942,-0.0442,0.0873,0.0457,0.0873,RISING
Matt Roy,WSH,D,311,4,0.7888,0.7489,7.8,7.0,7.2,6.7,10.0,10.0,5.5,6.0,7.7,7.1,6.4,6.5,7.9,7.9,5.9,5.7,0.1042,-0.0121,-0.182,-0.0299,-0.182,DECLINING
Jacob MacDonald,SJS,D,92,2,0.7962,0.7292,8.5,7.0,7.7,6.7,7.6,7.9,7.3,7.6,7.2,7.2,2.4,2.5,7.4,7.5,3.5,3.3,-0.0849,,,-0.0849,,
Brenden Dillon,NJD,D,323,4,0.7851,0.8061,7.3,6.8,7.0,6.7,7.6,7.5,6.0,6.0,8.0,7.8,5.9,5.9,8.3,8.4,5.6,5.5,0.3053,-0.2578,-0.1389,-0.0305,-0.1389,DECLINING
Calle Rosen,STL,D,55,1,0.7936,0.8307,7.6,6.3,7.4,6.7,4.0,4.1,5.0,4.9,5.0,6.0,2.9,2.8,7.1,7.4,4.3,4.4,,,,,,
Noah Dobson,MTL,D,308,4,0.7911,0.7545,7.9,6.9,7.4,6.7,9.3,9.2,6.4,6.6,8.2,7.7,6.8,6.8,7.8,7.7,5.0,4.4,0.161,-0.1006,0.1727,0.0777,0.1727,RISING
Declan Chisholm,WSH,D,123,3,0.7744,0.8263,6.5,6.9,6.3,6.7,7.2,7.1,4.5,4.6,5.9,5.8,5.1,5.1,7.1,7.2,6.0,5.9,,0.1253,-0.5172,-0.196,-0.5172,DECLINING
